timestamp_millis,cpu_load,process_cpu_load,process_cpu_time_nanosecs,total_memory_os_bytes,free_memory_os_bytes,jvm_total_memory_bytes,jvm_free_memory_bytes
1721594069139,0.0,0.0,42030000000,8058507264,5405659136,122683392,50892416
1721594069539,0.5041322314049587,0.71900826446281,42910000000,8058507264,5399724032,122683392,28345984
1721594069660,0.5,1.0,43220000000,8058507264,5396369408,122683392,25726592
1721594069798,0.3333333333333333,0.8333333333333334,43520000000,8058507264,5395337216,170917888,122650720
1721594069914,0.35135135135135137,0.5405405405405406,43720000000,8058507264,5389623296,170917888,118460352
1721594070045,0.4883720930232558,0.5581395348837209,43960000000,8058507264,5382590464,170917888,113220272
1721594070161,0.2631578947368421,0.2894736842105263,44070000000,8058507264,5370847232,170917888,109546168
1721594070291,0.5675675675675675,0.631578947368421,44310000000,8058507264,5366136832,170917888,104221696
1721594070409,0.575,0.725,44590000000,8058507264,5360680960,170917888,99060408
1721594070541,0.5,0.5813953488372092,44850000000,8058507264,5351260160,170917888,93213696
1721594070660,0.13157894736842105,0.2894736842105263,44960000000,8058507264,5346549760,170917888,83776512
1721594070782,0.25,0.38636363636363635,45120000000,8058507264,5333450752,170917888,75910144
1721594070897,0.42424242424242425,0.5714285714285714,45330000000,8058507264,5332676608,170917888,72242176
1721594071014,0.25,0.7,45540000000,8058507264,5332418560,170917888,70667264
1721594071141,0.5666666666666667,1.0,45900000000,8058507264,5331902464,170917888,65071416
1721594071256,0.7058823529411765,0.9705882352941176,46230000000,8058507264,5331128320,170917888,62343848
