timestamp,cpu_usage
1721209480733,0.0
1721209481463,0.7701149425287357
1721209481600,1.0
1721209481724,0.23076923076923078
1721209481851,0.7058823529411764
1721209481970,0.42857142857142855
1721209482109,0.5227272727272727
1721209482240,0.3409090909090909
1721209482363,0.5128205128205128
1721209482481,0.7000000000000001
1721209482598,0.5897435897435898
1721209482715,1.0
