timestamp,cpu_usage
1721154226889,0.0
1721154227455,1.0
1721154227574,1.0
1721154227718,0.41463414634146345
1721154227860,1.0
1721154227981,1.0
1721154228098,0.8387096774193548
1721154228216,0.3076923076923077
1721154228337,0.3333333333333333
1721154228455,0.5675675675675675
1721154228582,0.8181818181818181
1721154228725,1.0
1721154228844,1.0
