timestamp_millis,cpu_load,process_cpu_load,process_cpu_time_nanosecs,total_memory_os_bytes,free_memory_os_bytes,jvm_total_memory_bytes,jvm_free_memory_bytes
1721590762898,0.0,0.0,44250000000,8058507264,5445844992,117440512,57726472
1721590763262,0.4608695652173913,0.6347826086956522,44980000000,8058507264,5442002944,117440512,32845640
1721590763383,0.5217391304347826,1.0,45330000000,8058507264,5441228800,117440512,28898208
1721590763520,0.27906976744186046,0.40909090909090906,45500000000,8058507264,5439422464,117440512,70263736
1721590763637,0.2857142857142857,0.7037037037037037,45700000000,8058507264,5426905088,117440512,64635752
1721590763753,0.3157894736842105,0.5,45890000000,8058507264,5426905088,117440512,61944272
1721590763875,0.18181818181818182,1.0,46140000000,8058507264,5426647040,117440512,52951264
1721590763989,0.47058823529411764,1.0,46430000000,8058507264,5424869376,117440512,46963640
1721590764108,0.39285714285714285,0.9285714285714286,46690000000,8058507264,5422833664,117440512,30432120
1721590764225,0.4594594594594595,0.5675675675675675,46900000000,8058507264,5421285376,117440512,24443272
1721590764342,0.15151515151515152,0.5454545454545454,47070000000,8058507264,5420769280,117440512,69648464
1721590764474,0.3333333333333333,1.0,47390000000,8058507264,5419995136,117440512,66210440
