timestamp_millis,cpu_load,process_cpu_load,process_cpu_time_nanosecs,total_memory_os_bytes,free_memory_os_bytes,jvm_total_memory_bytes,jvm_free_memory_bytes
1721590433030,0.0,0.0,46130000000,8058507264,5439676416,120586240,36754336
1721590433374,0.5728155339805825,0.7475728155339806,46900000000,8058507264,5435060224,120586240,64138088
1721590433498,0.5833333333333334,1.0,47270000000,8058507264,5434544128,120586240,59950464
1721590433615,0.6923076923076923,0.8500000000000001,47600000000,8058507264,5431705600,120586240,53922424
1721590433745,0.7714285714285714,0.8529411764705883,47890000000,8058507264,5419962368,120586240,48956792
1721590433869,0.5555555555555556,0.8611111111111112,48210000000,8058507264,5417897984,120586240,45020704
1721590433993,0.35,0.475,48400000000,8058507264,5416349696,120586240,36632096
1721590434112,0.6190476190476191,0.6428571428571428,48660000000,8058507264,5415317504,120586240,31639184
1721590434231,0.2894736842105263,0.368421052631579,48800000000,8058507264,5414285312,120586240,68314576
1721590434349,0.33333333333333337,0.41025641025641024,48970000000,8058507264,5413511168,120586240,59678640
1721590434466,0.20930232558139536,0.2558139534883721,49070000000,8058507264,5413511168,120586240,57917776
1721590434586,0.275,0.35,49220000000,8058507264,5412737024,120586240,52851824
1721590434714,0.65,0.825,49550000000,8058507264,5412220928,120586240,49868288
