timestamp_millis,cpu_load,process_cpu_load,process_cpu_time_nanosecs,total_memory_os_bytes,free_memory_os_bytes,jvm_total_memory_bytes,jvm_free_memory_bytes
1721594393586,0.0,0.0,40450000000,8058507264,5451096064,121634816,36806000
1721594393921,0.3793103448275862,0.7816091954022989,41130000000,8058507264,5443870720,121634816,64436880
1721594394037,0.23529411764705882,1.0,41460000000,8058507264,5435613184,121634816,60622976
1721594394202,0.475,1.0,41800000000,8058507264,5432516608,121634816,56424592
1721594394323,0.34782608695652173,1.0,42120000000,8058507264,5430480896,121634816,51425456
1721594394445,0.43243243243243246,0.5675675675675675,42320000000,8058507264,5418221568,121634816,48279728
1721594394562,0.411764705882353,0.7352941176470589,42580000000,8058507264,5417447424,121634816,46178496
1721594394686,0.36363636363636365,0.5151515151515151,42750000000,8058507264,5416415232,121634816,37996288
1721594394803,0.33333333333333337,0.6666666666666667,42950000000,8058507264,5415383040,121634816,34648264
1721594394918,0.1764705882352941,0.38235294117647056,43080000000,8058507264,5413605376,121634816,70596664
1721594395033,0.475,0.55,43290000000,8058507264,5412573184,121634816,61480296
1721594395150,0.4358974358974359,0.5897435897435898,43520000000,8058507264,5411799040,121634816,60014480
1721594395267,0.4594594594594595,0.5945945945945945,43750000000,8058507264,5411024896,121634816,55430080
1721594395385,0.65,1.0,44100000000,8058507264,5409476608,121634816,52939080
