timestamp_millis,cpu_load,process_cpu_load,process_cpu_time_nanosecs,total_memory_os_bytes,free_memory_os_bytes,jvm_total_memory_bytes,jvm_free_memory_bytes
1721594172859,0.0,0.0,41900000000,8058507264,5427671040,118489088,70034888
1721594173259,0.4715447154471545,0.6097560975609756,42650000000,8058507264,5424316416,118489088,43215216
1721594173379,0.5789473684210527,1.0,42960000000,8058507264,5420703744,118489088,39254992
1721594173498,0.41025641025641024,0.5128205128205128,43160000000,8058507264,5418639360,118489088,32650928
1721594173612,0.2631578947368421,0.2894736842105263,43260000000,8058507264,5410832384,118489088,27728344
1721594173739,0.36363636363636365,0.7272727272727273,43510000000,8058507264,5410316288,118489088,70754584
1721594173854,0.2894736842105263,0.39473684210526316,43660000000,8058507264,5409800192,118489088,65120216
1721594173972,0.6666666666666666,0.6666666666666666,43900000000,8058507264,5409570816,118489088,58983168
1721594174087,0.5,0.5476190476190477,44120000000,8058507264,5409570816,118489088,44970888
1721594174204,0.5,0.7222222222222222,44370000000,8058507264,5409054720,118489088,37582880
1721594174320,0.2564102564102564,0.41025641025641024,44540000000,8058507264,5408796672,118489088,35909320
1721594174437,0.5499999999999999,0.6499999999999999,44800000000,8058507264,5408022528,118489088,31559320
1721594174558,0.7567567567567568,0.918918918918919,45150000000,8058507264,5407248384,118489088,29036544
