timestamp,cpu_usage
1721208763494,0.0
1721208764374,1.0
1721208764498,0.896551724137931
1721208764618,0.2702702702702703
1721208764743,0.625
1721208764862,0.41025641025641024
1721208764993,0.5348837209302325
1721208765114,0.5609756097560976
1721208765232,0.46511627906976744
1721208765356,0.24444444444444446
1721208765474,0.5833333333333333
