timestamp_millis,cpu_load,process_cpu_load,process_cpu_time_nanosecs,total_memory_os_bytes,free_memory_os_bytes,jvm_total_memory_bytes,jvm_free_memory_bytes
1721594803815,0.0,0.0,41890000000,8058507264,5425545216,122683392,75337888
1721594804113,0.25806451612903225,0.4623655913978495,42330000000,8058507264,5423738880,122683392,62515320
1721594804244,0.47619047619047616,1.0,42680000000,8058507264,5420642304,122683392,53082160
1721594804388,0.42105263157894735,1.0,43070000000,8058507264,5419380736,122683392,47839680
1721594804511,0.5625,1.0,43380000000,8058507264,5417574400,122683392,42560096
1721594804626,0.48484848484848486,0.7575757575757576,43630000000,8058507264,5415768064,122683392,35508912
1721594804746,0.3714285714285714,0.5142857142857142,43820000000,8058507264,5406928896,122683392,31533440
1721594804874,0.5151515151515151,0.7878787878787878,44080000000,8058507264,5406412800,122683392,25528376
1721594804996,0.6097560975609756,0.6829268292682927,44350000000,8058507264,5405380608,122683392,73399680
1721594805112,0.5526315789473684,0.6153846153846154,44600000000,8058507264,5404606464,122683392,56534344
1721594805232,0.46341463414634143,0.575,44830000000,8058507264,5403316224,122683392,47434928
1721594805357,0.29545454545454547,0.36363636363636365,44990000000,8058507264,5402828800,122683392,44846736
1721594805473,0.3684210526315789,0.5,45170000000,8058507264,5402054656,122683392,40816128
1721594805588,0.6764705882352942,0.8823529411764707,45480000000,8058507264,5401022464,122683392,38555624
