timestamp,cpu_usage
1721153549941,0.0
1721153550547,1.0
1721153550674,0.6341463414634146
1721153550799,0.43902439024390244
1721153550934,0.5428571428571429
1721153551054,0.55
1721153551172,0.5945945945945946
1721153551296,1.0
1721153551416,0.4444444444444445
1721153551539,0.2888888888888889
1721153551658,0.46153846153846156
1721153551775,0.6944444444444444
