timestamp,cpu_usage
1721153189319,0.0
1721153190165,1.0
1721153190313,1.0
1721153190441,1.0
1721153190568,0.5384615384615384
1721153190697,0.8529411764705882
1721153190823,0.3846153846153846
1721153190945,1.0
1721153191071,1.0
1721153191199,1.0
1721153191317,0.8275862068965517
1721153191444,0.6842105263157895
1721153191562,0.425
1721153191679,0.8611111111111112
1721153191795,1.0
